date,market,department,sales,gross,labor
2025-01-14,m4,hba,1312.01,500.11,92.66
2025-01-14,m5,produce,3623.81,1253.82,452.24
2025-01-14,m5,meat,3145.56,882.11,353.46
2025-01-14,m5,seafood,891.99,260.75,111.08
2025-01-14,m5,deli,2409.96,1081.23,440.04
2025-01-14,m5,bakery,1594.91,815.54,260.91
2025-01-14,m5,grocery,10404.05,2245.21,647.53
2025-01-14,m5,dairy,3218.36,791.44,155.19
2025-01-14,m5,frozen,2096.27,554.21,102.0
2025-01-14,m5,floral,477.41,232.03,66.01
2025-01-14,m5,hba,1804.3,701.88,129.8
2025-01-14,m6,produce,4073.94,1437.43,490.86
2025-01-14,m6,meat,3274.68,906.06,361.18
2025-01-14,m6,seafood,955.25,280.88,118.68
2025-01-14,m6,deli,2535.44,1151.82,464.44
2025-01-14,m6,bakery,1809.46,923.32,290.99
2025-01-14,m6,grocery,11709.52,2503.2,677.02
2025-01-14,m6,dairy,3631.92,875.68,183.79
2025-01-14,m6,frozen,2471.67,664.01,124.96
2025-01-14,m6,floral,537.08,259.77,73.93
2025-01-14,m6,hba,1997.23,758.17,143.21
2025-01-15,m1,produce,4458.08,1541.36,516.69
2025-01-15,m1,meat,3441.77,960.2,378.12
2025-01-15,m1,seafood,1103.26,333.1,130.41
2025-01-15,m1,deli,2788.17,1272.31,516.35
2025-01-15,m1,bakery,1965.08,960.77,311.16
2025-01-15,m1,grocery,11772.83,2561.91,704.48
2025-01-15,m1,dairy,3609.04,853.07,174.63
2025-01-15,m1,frozen,2448.73,656.56,123.57
2025-01-15,m1,floral,609.56,299.0,83.02
2025-01-15,m1,hba,1936.64,739.35,133.53
2025-01-15,m2,produce,3818.43,1336.31,458.75
2025-01-15,m2,meat,3059.8,846.9,323.74
2025-01-15,m2,seafood,1009.4,302.92,125.65
2025-01-15,m2,deli,2253.23,1005.0,391.0
2025-01-15,m2,bakery,1593.7,815.13,258.14
2025-01-15,m2,grocery,9916.34,2186.4,611.51
2025-01-15,m2,dairy,3119.02,765.74,158.79
2025-01-15,m2,frozen,2182.12,584.43,108.24
2025-01-15,m2,floral,535.24,252.21,75.25
2025-01-15,m2,hba,1603.61,609.53,114.63
2025-01-15,m3,produce,4922.79,1773.54,599.26
2025-01-15,m3,meat,3982.42,1146.86,434.35
2025-01-15,m3,seafood,1346.0,399.9,167.19
2025-01-15,m3,deli,3217.88,1421.9,579.64
2025-01-15,m3,bakery,2157.3,1049.22,335.15
2025-01-15,m3,grocery,13231.14,2906.27,791.14
2025-01-15,m3,dairy,4294.35,1031.6,211.76
2025-01-15,m3,frozen,2908.9,769.5,151.15
2025-01-15,m3,floral,736.3,349.17,101.73
2025-01-15,m3,hba,2340.64,891.17,166.58
2025-01-15,m4,produce,3002.63,1070.83,356.52
2025-01-15,m4,meat,2563.95,738.58,283.92
2025-01-15,m4,seafood,819.45,249.16,99.81
2025-01-15,m4,deli,1819.6,817.57,339.77
2025-01-15,m4,bakery,1350.28,686.33,217.39
2025-01-15,m4,grocery,8371.83,1851.03,489.07
2025-01-15,m4,dairy,2619.84,633.28,134.57
2025-01-15,m4,frozen,1689.17,461.02,81.29
2025-01-15,m4,floral,457.33,214.38,61.56
2025-01-15,m4,hba,1353.75,503.67,96.21
2025-01-15,m5,produce,4120.98,1466.14,511.15
2025-01-15,m5,meat,3547.71,1007.42,376.58
2025-01-15,m5,seafood,1040.97,306.81,123.17
2025-01-15,m5,deli,2634.21,1187.2,467.09
2025-01-15,m5,bakery,1723.86,883.25,272.34
2025-01-15,m5,grocery,10953.69,2449.14,668.84
2025-01-15,m5,dairy,3560.51,864.43,179.59
2025-01-15,m5,frozen,2303.02,612.36,115.69
2025-01-15,m5,floral,577.69,285.16,79.57
2025-01-15,m5,hba,1832.61,684.16,130.39
2025-01-15,m6,produce,4511.87,1564.83,560.21
2025-01-15,m6,meat,3891.9,1074.92,415.16
2025-01-15,m6,seafood,1214.84,361.82,151.38
2025-01-15,m6,deli,2956.23,1366.59,545.09
2025-01-15,m6,bakery,1928.42,951.92,313.83
2025-01-15,m6,grocery,12096.98,2652.13,711.68
2025-01-15,m6,dairy,3871.59,912.57,194.18
2025-01-15,m6,frozen,2739.99,748.5,133.02
2025-01-15,m6,floral,664.16,320.46,91.07
2025-01-15,m6,hba,2104.32,801.13,148.93
2025-01-16,m1,produce,4561.33,1588.16,556.88
2025-01-16,m1,meat,4147.68,1180.22,438.18
2025-01-16,m1,seafood,1485.42,457.1,176.92
2025-01-16,m1,deli,3084.56,1419.57,554.22
2025-01-16,m1,bakery,1984.93,1020.09,313.05
2025-01-16,m1,grocery,11871.41,2675.63,688.89
2025-01-16,m1,dairy,3722.35,895.25,189.44
2025-01-16,m1,frozen,2827.96,782.48,137.72
2025-01-16,m1,floral,826.26,388.89,119.56
2025-01-16,m1,hba,2068.62,781.22,144.75
2025-01-16,m2,produce,4235.98,1523.7,525.64
2025-01-16,m2,meat,3810.57,1035.54,421.44
2025-01-16,m2,seafood,1206.95,372.58,142.34
2025-01-16,m2,deli,2635.46,1189.04,474.15
2025-01-16,m2,bakery,1815.76,927.0,289.78
2025-01-16,m2,grocery,9640.08,2071.53,562.79
2025-01-16,m2,dairy,3127.81,739.74,152.46
2025-01-16,m2,frozen,2357.69,647.68,118.52
2025-01-16,m2,floral,693.87,326.57,99.91
2025-01-16,m2,hba,1741.55,674.77,122.06
2025-01-16,m3,produce,5264.34,1861.23,615.79
2025-01-16,m3,meat,4789.74,1326.93,516.25
2025-01-16,m3,seafood,1659.02,489.81,203.12
2025-01-16,m3,deli,3553.7,1580.16,651.07
2025-01-16,m3,bakery,2238.42,1129.53,363.67
2025-01-16,m3,grocery,12866.6,2765.81,760.06
2025-01-16,m3,dairy,4209.01,1010.32,217.1
2025-01-16,m3,frozen,3179.51,848.73,154.11
2025-01-16,m3,floral,953.3,451.96,134.69
2025-01-16,m3,hba,2202.59,818.58,149.9
2025-01-16,m4,produce,3425.32,1206.47,408.27
2025-01-16,m4,meat,3039.07,849.45,335.3
2025-01-16,m4,seafood,1051.56,310.14,123.64
2025-01-16,m4,deli,2121.89,976.23,369.16
2025-01-16,m4,bakery,1424.88,721.15,220.29
2025-01-16,m4,grocery,8243.05,1765.79,496.47
2025-01-16,m4,dairy,2587.89,623.8,125.77
2025-01-16,m4,frozen,1864.14,503.93,90.35
2025-01-16,m4,floral,540.67,260.82,73.22
2025-01-16,m4,hba,1380.88,534.45,96.3
2025-01-16,m5,produce,4542.28,1585.68,525.79
2025-01-16,m5,meat,4088.8,1165.95,457.8
2025-01-16,m5,seafood,1389.47,424.76,170.02
2025-01-16,m5,deli,2830.16,1238.82,503.09
2025-01-16,m5,bakery,1859.31,957.21,307.83
2025-01-16,m5,grocery,10636.6,2400.96,614.29
2025-01-16,m5,dairy,3478.22,848.24,177.61
2025-01-16,m5,frozen,2697.28,734.64,134.0
2025-01-16,m5,floral,793.31,378.1,114.35
2025-01-16,m5,hba,1948.26,734.82,138.37
2025-01-16,m6,produce,5094.89,1787.42,618.9
2025-01-16,m6,meat,4467.21,1226.69,492.86
2025-01-16,m6,seafood,1556.36,473.29,182.62
2025-01-16,m6,deli,2949.65,1289.33,522.37
2025-01-16,m6,bakery,2186.04,1095.94,350.66
2025-01-16,m6,grocery,12683.0,2747.99,751.61
2025-01-16,m6,dairy,3792.66,934.13,193.05
2025-01-16,m6,frozen,2734.97,752.15,135.86
2025-01-16,m6,floral,857.86,421.25,115.45
2025-01-16,m6,hba,2008.36,744.9,135.34
2025-01-17,m1,produce,6428.95,2277.58,743.62
2025-01-17,m1,meat,6636.27,1847.26,714.47
2025-01-17,m1,seafood,2209.53,677.33,255.74
2025-01-17,m1,deli,3639.53,1617.08,671.67
2025-01-17,m1,bakery,2617.27,1294.42,422.04
2025-01-17,m1,grocery,13733.74,2988.91,810.96
2025-01-17,m1,dairy,4111.32,996.2,200.98
2025-01-17,m1,frozen,3268.4,859.22,169.28
2025-01-17,m1,floral,1062.07,522.38,150.19
2025-01-17,m1,hba,2257.27,857.54,163.98
2025-01-17,m2,produce,5650.66,1998.06,693.58
2025-01-17,m2,meat,5408.48,1506.77,578.24
2025-01-17,m2,seafood,1908.87,581.4,228.58
2025-01-17,m2,deli,3200.42,1422.97,585.64
2025-01-17,m2,bakery,2240.83,1148.29,360.32
2025-01-17,m2,grocery,12012.5,2651.83,699.65
2025-01-17,m2,dairy,3530.71,832.29,178.61
2025-01-17,m2,frozen,2954.38,814.3,142.9
2025-01-17,m2,floral,889.27,418.92,122.19
2025-01-17,m2,hba,1966.31,751.81,141.76
2025-01-17,m3,produce,7093.38,2521.67,866.48
2025-01-17,m3,meat,7496.3,2096.37,848.97
2025-01-17,m3,seafood,2571.21,792.52,296.58
2025-01-17,m3,deli,4366.73,2019.51,761.95
2025-01-17,m3,bakery,3088.72,1542.4,484.02
2025-01-17,m3,grocery,15688.02,3390.17,972.54
2025-01-17,m3,dairy,4928.46,1202.38,244.07
2025-01-17,m3,frozen,3848.08,1030.21,188.73
2025-01-17,m3,floral,1178.21,565.45,159.65
2025-01-17,m3,hba,2740.75,1039.58,197.07
2025-01-17,m4,produce,4641.34,1611.87,553.13
2025-01-17,m4,meat,4564.63,1256.72,487.89
2025-01-17,m4,seafood,1553.6,478.24,187.61
2025-01-17,m4,deli,2525.69,1112.86,448.44
2025-01-17,m4,bakery,1769.12,902.25,283.04
2025-01-17,m4,grocery,9596.68,2134.68,564.62
2025-01-17,m4,dairy,3080.36,759.98,155.76
2025-01-17,m4,frozen,2332.26,617.18,119.36
2025-01-17,m4,floral,692.56,336.83,96.87
2025-01-17,m4,hba,1658.03,631.64,117.38
2025-01-17,m5,produce,5781.47,1966.91,713.02
2025-01-17,m5,meat,6430.44,1818.7,722.31
2025-01-17,m5,seafood,2141.2,655.56,251.42
2025-01-17,m5,deli,3527.81,1540.76,635.3
2025-01-17,m5,bakery,2399.33,1208.15,389.01
2025-01-17,m5,grocery,12975.21,2851.67,777.76
2025-01-17,m5,dairy,3850.41,926.96,185.0
2025-01-17,m5,frozen,3177.51,846.33,164.94
2025-01-17,m5,floral,925.12,452.4,131.32
2025-01-17,m5,hba,2226.26,866.78,150.94
2025-01-17,m6,produce,6415.16,2198.01,750.85
2025-01-17,m6,meat,6822.41,1946.4,736.5
2025-01-17,m6,seafood,2362.89,703.47,281.42
2025-01-17,m6,deli,3844.85,1781.07,676.89
2025-01-17,m6,bakery,2735.38,1396.24,443.04
2025-01-17,m6,grocery,14683.65,3280.72,852.37
2025-01-17,m6,dairy,4422.53,1064.76,213.27
2025-01-17,m6,frozen,3329.91,881.35,166.49
2025-01-17,m6,floral,1067.28,521.04,150.21
2025-01-17,m6,hba,2472.97,916.92,173.5
2025-01-18,m1,produce,8353.75,2873.19,1031.97
2025-01-18,m1,meat,8975.38,2509.41,951.48
2025-01-18,m1,seafood,2721.29,837.23,336.99
2025-01-18,m1,deli,4576.52,2001.72,852.03
2025-01-18,m1,bakery,3682.2,1892.08,593.25
2025-01-18,m1,grocery,16609.64,3700.76,988.47
2025-01-18,m1,dairy,4899.65,1152.1,239.9
2025-01-18,m1,frozen,4308.17,1155.47,222.24
2025-01-18,m1,floral,1229.56,599.24,167.18
2025-01-18,m1,hba,2861.87,1102.14,200.34
2025-01-18,m2,produce,7794.02,2654.86,930.58
2025-01-18,m2,meat,7593.17,2105.75,853.22
2025-01-18,m2,seafood,2525.82,753.05,309.73
2025-01-18,m2,deli,3683.67,1635.11,689.19
2025-01-18,m2,bakery,3186.04,1579.24,527.76
2025-01-18,m2,grocery,13676.97,3041.37,831.17
2025-01-18,m2,dairy,4168.51,1007.56,213.4
2025-01-18,m2,frozen,3618.88,952.59,175.94
2025-01-18,m2,floral,1085.51,525.23,154.89
2025-01-18,m2,hba,2276.78,844.75,153.07
2025-01-18,m3,produce,9874.31,3426.96,1163.09
2025-01-18,m3,meat,9571.43,2629.73,1048.55
2025-01-18,m3,seafood,3286.51,980.51,379.43
2025-01-18,m3,deli,5153.39,2262.4,934.89
2025-01-18,m3,bakery,4238.82,2104.82,666.92
2025-01-18,m3,grocery,18422.07,3951.87,1140.79
2025-01-18,m3,dairy,6121.91,1511.41,307.86
2025-01-18,m3,frozen,4635.57,1242.65,225.08
2025-01-18,m3,floral,1409.59,676.32,190.45
2025-01-18,m3,hba,3117.37,1178.99,217.94
2025-01-18,m4,produce,5868.68,2023.44,689.97
2025-01-18,m4,meat,6123.99,1724.37,657.23
2025-01-18,m4,seafood,1911.4,566.7,237.6
2025-01-18,m4,deli,3129.94,1418.63,577.09
2025-01-18,m4,bakery,2581.49,1277.95,423.46
2025-01-18,m4,grocery,11748.38,2658.19,684.38
2025-01-18,m4,dairy,3517.04,866.74,171.64
2025-01-18,m4,frozen,2863.85,794.79,148.56
2025-01-18,m4,floral,857.16,416.25,119.92
2025-01-18,m4,hba,1924.5,720.01,133.38
2025-01-18,m5,produce,8579.71,2983.61,997.76
2025-01-18,m5,meat,8260.9,2325.85,912.02
2025-01-18,m5,seafood,2749.23,827.25,341.86
2025-01-18,m5,deli,4303.68,1960.87,770.85
2025-01-18,m5,bakery,3489.84,1765.11,572.62
2025-01-18,m5,grocery,15845.96,3467.11,950.7
2025-01-18,m5,dairy,4925.09,1163.73,249.38
2025-01-18,m5,frozen,4045.47,1111.22,195.38
2025-01-18,m5,floral,1246.37,597.51,173.11
2025-01-18,m5,hba,2593.87,1010.53,184.36
2025-01-18,m6,produce,9232.03,3287.57,1095.39
2025-01-18,m6,meat,9431.36,2646.63,1048.92
2025-01-18,m6,seafood,2860.53,872.01,347.59
2025-01-18,m6,deli,4705.79,2136.28,816.16
2025-01-18,m6,bakery,4129.9,2086.94,655.48
2025-01-18,m6,grocery,17440.85,3944.2,1040.63
2025-01-18,m6,dairy,5108.97,1208.4,255.67
2025-01-18,m6,frozen,4385.33,1189.76,220.59
2025-01-18,m6,floral,1306.01,622.79,186.83
2025-01-18,m6,hba,2890.39,1098.38,199.82
2025-01-19,m1,produce,6822.0,2331.05,813.14
2025-01-19,m1,meat,6402.96,1751.53,729.16
2025-01-19,m1,seafood,1753.87,520.22,209.71
2025-01-19,m1,deli,3531.47,1587.53,634.45
2025-01-19,m1,bakery,3220.16,1629.09,507.76
2025-01-19,m1,grocery,14113.22,3162.69,820.72
2025-01-19,m1,dairy,4706.43,1139.57,238.66
2025-01-19,m1,frozen,3223.0,895.48,157.85
2025-01-19,m1,floral,879.92,413.75,123.78
2025-01-19,m1,hba,2536.6,948.4,176.21
2025-01-19,m2,produce,5896.04,2081.01,703.68
2025-01-19,m2,meat,4957.38,1397.57,532.11
2025-01-19,m2,seafood,1560.45,465.01,190.32
2025-01-19,m2,deli,3001.41,1371.08,553.6
2025-01-19,m2,bakery,2633.69,1285.38,433.93
2025-01-19,m2,grocery,11857.55,2581.42,709.04
2025-01-19,m2,dairy,3773.63,925.38,189.1
2025-01-19,m2,frozen,2874.13,780.53,144.99
2025-01-19,m2,floral,779.82,370.9,112.19
2025-01-19,m2,hba,2085.79,807.52,148.41
2025-01-19,m3,produce,8070.07,2843.93,936.24
2025-01-19,m3,meat,6780.78,1855.09,734.27
2025-01-19,m3,seafood,2025.61,614.74,243.28
2025-01-19,m3,deli,4149.62,1826.76,739.98
2025-01-19,m3,bakery,3609.13,1819.23,586.4
2025-01-19,m3,grocery,16801.55,3807.21,1012.52
2025-01-19,m3,dairy,5224.37,1226.79,257.34
2025-01-19,m3,frozen,3816.38,1002.83,188.67
2025-01-19,m3,floral,994.66,467.03,142.76
2025-01-19,m3,hba,2918.59,1109.43,204.22
2025-01-19,m4,produce,5106.37,1778.18,629.43
2025-01-19,m4,meat,4279.41,1168.23,453.07
2025-01-19,m4,seafood,1306.58,387.08,153.97
2025-01-19,m4,deli,2556.26,1127.42,458.56
2025-01-19,m4,bakery,2323.14,1180.1,373.18
2025-01-19,m4,grocery,9690.69,2082.6,594.24
2025-01-19,m4,dairy,3286.26,782.4,168.55
2025-01-19,m4,frozen,2227.45,609.31,111.79
2025-01-19,m4,floral,667.85,312.92,95.97
2025-01-19,m4,hba,1740.46,653.35,126.7
2025-01-19,m5,produce,6770.2,2348.04,833.01
2025-01-19,m5,meat,5778.92,1666.05,649.7
2025-01-19,m5,seafood,1682.64,514.2,203.34
2025-01-19,m5,deli,3404.58,1551.43,619.33
2025-01-19,m5,bakery,2975.37,1455.48,464.89
2025-01-19,m5,grocery,13279.89,2844.33,787.28
2025-01-19,m5,dairy,4225.68,1016.52,208.3
2025-01-19,m5,frozen,3232.84,861.83,158.63
2025-01-19,m5,floral,894.99,442.11,127.1
2025-01-19,m5,hba,2210.87,863.46,158.3
2025-01-19,m6,produce,7835.6,2823.5,967.88
2025-01-19,m6,meat,6186.61,1770.3,666.9
2025-01-19,m6,seafood,1950.39,596.65,238.94
2025-01-19,m6,deli,3887.34,1748.2,704.06
2025-01-19,m6,bakery,3323.52,1653.21,529.72
2025-01-19,m6,grocery,15322.96,3447.94,889.45
2025-01-19,m6,dairy,4782.48,1132.52,247.47
2025-01-19,m6,frozen,3455.84,958.28,170.4
2025-01-19,m6,floral,907.49,442.76,129.41
2025-01-19,m6,hba,2605.49,987.62,184.78
2025-01-20,m1,produce,4343.09,1523.22,509.41
2025-01-20,m1,meat,3709.07,1020.58,400.44
2025-01-20,m1,seafood,974.65,289.55,117.69
2025-01-20,m1,deli,2849.73,1281.25,506.54
2025-01-20,m1,bakery,1981.84,964.07,306.94
2025-01-20,m1,grocery,12484.53,2739.93,726.55
2025-01-20,m1,dairy,3970.76,949.63,190.61
2025-01-20,m1,frozen,2713.95,719.68,137.74
2025-01-20,m1,floral,568.08,275.13,77.36
2025-01-20,m1,hba,2133.09,799.58,151.16
2025-01-20,m2,produce,3763.83,1307.21,466.25
2025-01-20,m2,meat,3068.85,853.93,332.32
2025-01-20,m2,seafood,818.11,241.52,99.39
2025-01-20,m2,deli,2455.37,1071.84,441.15
2025-01-20,m2,bakery,1593.6,783.71,258.65
2025-01-20,m2,grocery,9812.54,2184.09,603.69
2025-01-20,m2,dairy,3417.67,816.42,165.86
2025-01-20,m2,frozen,2111.15,566.01,107.51
2025-01-20,m2,floral,481.39,228.48,69.45
2025-01-20,m2,hba,1674.86,646.89,119.61
2025-01-20,m3,produce,5031.02,1812.94,586.47
2025-01-20,m3,meat,4308.76,1170.87,479.65
2025-01-20,m3,seafood,1078.72,327.93,130.77
2025-01-20,m3,deli,3142.15,1406.48,574.03
2025-01-20,m3,bakery,2318.83,1130.66,359.15
2025-01-20,m3,grocery,14313.31,3165.85,850.83
2025-01-20,m3,dairy,4612.93,1094.78,224.0
2025-01-20,m3,frozen,2917.79,768.15,146.51
2025-01-20,m3,floral,685.04,330.94,98.05
2025-01-20,m3,hba,2396.09,929.52,169.85
2025-01-20,m4,produce,3115.92,1091.73,374.2
2025-01-20,m4,meat,2679.55,741.07,284.25
2025-01-20,m4,seafood,686.85,211.68,82.39
2025-01-20,m4,deli,1904.96,857.21,345.47
2025-01-20,m4,bakery,1366.27,702.72,227.12
2025-01-20,m4,grocery,8866.67,1907.59,547.36
2025-01-20,m4,dairy,2701.9,643.22,137.07
2025-01-20,m4,frozen,1864.29,517.08,95.23
2025-01-20,m4,floral,392.9,183.7,53.96
2025-01-20,m4,hba,1365.37,505.16,97.79
2025-01-20,m5,produce,4317.18,1522.67,518.11
2025-01-20,m5,meat,3518.57,997.13,374.11
2025-01-20,m5,seafood,899.76,271.81,106.05
2025-01-20,m5,deli,2638.33,1188.05,463.62
2025-01-20,m5,bakery,1905.96,955.06,302.29
2025-01-20,m5,grocery,11687.77,2622.92,711.42
2025-01-20,m5,dairy,3483.95,846.11,177.4
2025-01-20,m5,frozen,2550.75,670.43,123.32
2025-01-20,m5,floral,556.63,266.44,78.61
2025-01-20,m5,hba,1905.34,734.53,135.94
2025-01-20,m6,produce,4587.0,1625.48,559.31
2025-01-20,m6,meat,3790.27,1090.12,417.7
2025-01-20,m6,seafood,1018.89,309.72,119.01
2025-01-20,m6,deli,2861.66,1309.47,505.57
2025-01-20,m6,bakery,2122.6,1078.58,326.83
2025-01-20,m6,grocery,13138.35,2850.89,760.8
2025-01-20,m6,dairy,4110.8,991.13,198.59
2025-01-20,m6,frozen,2712.63,726.26,135.63
2025-01-20,m6,floral,623.42,296.87,85.57
2025-01-20,m6,hba,2061.59,786.88,146.88
2025-01-21,m1,produce,4016.41,1406.49,464.39
2025-01-21,m1,meat,3483.82,960.52,382.36
2025-01-21,m1,seafood,932.62,273.91,115.78
2025-01-21,m1,deli,2687.86,1213.37,499.84
2025-01-21,m1,bakery,1811.96,901.6,285.78
2025-01-21,m1,grocery,11112.21,2477.0,654.53
2025-01-21,m1,dairy,3389.38,807.24,169.5
2025-01-21,m1,frozen,2474.44,655.25,126.73
2025-01-21,m1,floral,556.37,274.33,75.21
2025-01-21,m1,hba,1880.75,705.35,135.28
2025-01-21,m2,produce,3448.66,1210.88,397.55
2025-01-21,m2,meat,2772.01,779.13,300.14
2025-01-21,m2,seafood,811.96,243.06,98.15
2025-01-21,m2,deli,2204.36,1008.19,387.12
2025-01-21,m2,bakery,1564.2,794.32,245.17
2025-01-21,m2,grocery,9054.96,1981.34,531.69
2025-01-21,m2,dairy,2961.74,725.3,152.56
2025-01-21,m2,frozen,2113.19,553.5,106.99
2025-01-21,m2,floral,466.94,227.19,63.3
2025-01-21,m2,hba,1609.02,601.82,112.56
2025-01-21,m3,produce,4538.87,1635.97,553.89
2025-01-21,m3,meat,3708.75,1064.7,420.93
2025-01-21,m3,seafood,1087.36,330.14,129.15
2025-01-21,m3,deli,3125.97,1371.65,544.47
2025-01-21,m3,bakery,1960.21,998.92,302.97
2025-01-21,m3,grocery,12974.36,2843.22,807.37
2025-01-21,m3,dairy,3962.44,937.35,195.19
2025-01-21,m3,frozen,2817.95,770.01,143.55
2025-01-21,m3,floral,599.33,283.74,81.05
2025-01-21,m3,hba,2105.91,813.69,148.41
2025-01-21,m4,produce,2790.4,956.97,333.94
2025-01-21,m4,meat,2331.27,654.16,265.97
2025-01-21,m4,seafood,641.25,190.16,75.5
2025-01-21,m4,deli,1747.51,770.23,319.23
2025-01-21,m4,bakery,1278.99,647.05,197.11
2025-01-21,m4,grocery,8107.74,1765.27,470.56
2025-01-21,m4,dairy,2414.76,574.53,120.87
2025-01-21,m4,frozen,1694.68,450.98,88.06
2025-01-21,m4,floral,354.15,169.01,49.39
2025-01-21,m4,hba,1353.91,506.76,94.49
2025-01-21,m5,produce,4041.31,1383.89,466.02
2025-01-21,m5,meat,3299.24,950.53,352.19
2025-01-21,m5,seafood,925.5,275.52,112.22
2025-01-21,m5,deli,2501.0,1131.01,441.49
2025-01-21,m5,bakery,1733.48,841.87,267.69
2025-01-21,m5,grocery,11074.23,2428.06,644.72
2025-01-21,m5,dairy,3497.99,856.11,172.54
2025-01-21,m5,frozen,2156.54,580.9,104.96
2025-01-21,m5,floral,508.0,248.55,70.52
2025-01-21,m5,hba,1708.61,656.41,116.47
2025-01-21,m6,produce,4211.3,1446.29,496.46
2025-01-21,m6,meat,3665.25,997.62,407.02
2025-01-21,m6,seafood,965.66,286.14,115.06
2025-01-21,m6,deli,2738.65,1199.93,484.27
2025-01-21,m6,bakery,1790.45,879.08,295.29
2025-01-21,m6,grocery,11796.72,2615.64,724.91
2025-01-21,m6,dairy,3825.25,945.02,195.58
2025-01-21,m6,frozen,2462.58,666.67,122.98
2025-01-21,m6,floral,580.35,278.61,80.52
2025-01-21,m6,hba,1918.25,721.01,131.26
2025-01-22,m1,produce,4721.13,1680.01,546.53
2025-01-22,m1,meat,3918.95,1099.24,440.29
2025-01-22,m1,seafood,1238.52,382.12,143.87
2025-01-22,m1,deli,2875.41,1275.81,530.67
2025-01-22,m1,bakery,2027.53,986.75,337.29
2025-01-22,m1,grocery,11799.25,2649.8,724.8
2025-01-22,m1,dairy,3777.99,925.17,194.12
2025-01-22,m1,frozen,2511.03,681.74,128.63
2025-01-22,m1,floral,661.59,325.45,89.13
2025-01-22,m1,hba,2085.62,813.82,146.74
2025-01-22,m2,produce,3884.55,1334.16,484.34
2025-01-22,m2,meat,3296.22,922.51,357.04
2025-01-22,m2,seafood,1001.69,293.12,117.63
2025-01-22,m2,deli,2338.69,1054.08,404.15
2025-01-22,m2,bakery,1723.5,846.32,267.61
2025-01-22,m2,grocery,10542.76,2377.69,649.99
2025-01-22,m2,dairy,3201.12,746.23,161.16
2025-01-22,m2,frozen,2297.85,630.63,118.08
2025-01-22,m2,floral,571.34,281.82,79.18
2025-01-22,m2,hba,1814.72,685.28,122.98
2025-01-22,m3,produce,5119.08,1752.6,597.46
2025-01-22,m3,meat,4488.4,1278.76,511.92
2025-01-22,m3,seafood,1376.76,404.95,171.41
2025-01-22,m3,deli,3318.67,1531.83,611.08
2025-01-22,m3,bakery,2176.31,1093.96,339.17
2025-01-22,m3,grocery,13691.18,3046.13,796.98
2025-01-22,m3,dairy,4509.58,1111.44,233.57
2025-01-22,m3,frozen,2952.0,820.68,153.09
2025-01-22,m3,floral,711.2,343.47,102.92
2025-01-22,m3,hba,2461.24,919.61,173.19
2025-01-22,m4,produce,3317.8,1136.19,405.95
2025-01-22,m4,meat,2546.24,733.58,272.64
2025-01-22,m4,seafood,857.53,250.91,104.62
2025-01-22,m4,deli,2009.27,925.15,360.12
2025-01-22,m4,bakery,1330.43,655.22,205.51
2025-01-22,m4,grocery,8291.13,1781.15,477.62
2025-01-22,m4,dairy,2652.94,645.59,137.63
2025-01-22,m4,frozen,1886.42,509.12,93.41
2025-01-22,m4,floral,456.23,213.75,63.77
2025-01-22,m4,hba,1483.33,568.77,105.39
2025-01-22,m5,produce,4168.79,1421.76,514.09
2025-01-22,m5,meat,3475.8,962.64,396.15
2025-01-22,m5,seafood,1072.89,315.5,127.46
2025-01-22,m5,deli,2751.84,1241.82,511.11
2025-01-22,m5,bakery,1773.76,891.89,286.38
2025-01-22,m5,grocery,11512.98,2461.58,715.23
2025-01-22,m5,dairy,3519.96,864.55,171.17
2025-01-22,m5,frozen,2367.03,627.81,115.42
2025-01-22,m5,floral,628.49,305.69,89.61
2025-01-22,m5,hba,1896.79,711.33,129.99
2025-01-22,m6,produce,4553.71,1600.66,561.3
2025-01-22,m6,meat,3786.25,1051.3,414.08
2025-01-22,m6,seafood,1213.12,367.47,146.74
2025-01-22,m6,deli,2883.28,1260.55,505.32
2025-01-22,m6,bakery,2001.08,975.44,328.98
2025-01-22,m6,grocery,12502.59,2733.65,749.5
2025-01-22,m6,dairy,4090.15,957.56,205.23
2025-01-22,m6,frozen,2638.97,729.0,130.57
2025-01-22,m6,floral,677.52,320.59,94.59
2025-01-22,m6,hba,2088.07,782.45,141.04
2025-01-23,m1,produce,5079.22,1795.59,589.3
2025-01-23,m1,meat,4412.4,1238.54,503.64
2025-01-23,m1,seafood,1547.22,465.66,190.73
2025-01-23,m1,deli,3164.57,1417.1,571.24
2025-01-23,m1,bakery,2201.15,1098.91,362.94
2025-01-23,m1,grocery,12111.07,2597.12,750.08
2025-01-23,m1,dairy,3915.81,939.91,202.06
2025-01-23,m1,frozen,2895.81,790.2,146.18
2025-01-23,m1,floral,794.36,387.17,108.3
2025-01-23,m1,hba,2143.65,837.66,153.76
2025-01-23,m2,produce,4053.7,1412.27,505.45
2025-01-23,m2,meat,3785.44,1091.55,420.64
